game_id,season,type,date_time,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,venue_link,venue_time_zone_id
306,20102011,R,2010-11-24,2010-11-24T02:00:00Z,22,27,0,5,home win REG,NA,Jobing.com Arena,/api/v1/venues/null,America/Phoenix
307,20102011,R,2010-11-25,2010-11-25T03:00:00Z,21,23,2,4,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
308,20102011,R,2010-11-25,2010-11-25T00:30:00Z,6,13,3,1,away win REG,right,BankAtlantic Center,/api/v1/venues/null,America/New_York
309,20102011,R,2010-11-25,2010-11-25T00:30:00Z,3,14,3,5,home win REG,left,St. Pete Times Forum,/api/v1/venues/null,America/New_York
310,20102011,R,2010-11-25,2010-11-25T00:00:00Z,15,12,3,2,away win REG,right,RBC Center,/api/v1/venues/null,America/New_York
311,20102011,R,2010-11-25,2010-11-25T01:00:00Z,4,30,6,1,away win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
312,20102011,R,2010-11-25,2010-11-25T00:30:00Z,26,8,1,4,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
313,20102011,R,2010-11-25,2010-11-25T00:30:00Z,25,9,2,1,away win REG,left,Scotiabank Place,/api/v1/venues/null,America/New_York
314,20102011,R,2010-11-25,2010-11-25T00:00:00Z,5,7,1,0,away win REG,left,HSBC Arena,/api/v1/venues/null,America/New_York
315,20102011,R,2010-11-25,2010-11-25T00:00:00Z,29,2,4,3,away win OT,left,Nassau Coliseum,/api/v1/venues/null,America/New_York
316,20102011,R,2010-11-25,2010-11-25T03:30:00Z,16,28,2,5,home win REG,left,HP Pavilion at San Jose,/api/v1/venues/null,America/Los_Angeles
317,20102011,R,2010-11-25,2010-11-25T00:00:00Z,17,11,1,5,home win REG,NA,Philips Arena,/api/v1/venues/null,America/New_York
318,20102011,R,2010-11-25,2010-11-25T00:30:00Z,20,1,1,2,home win SO,left,Prudential Center,/api/v1/venues/null,America/New_York
319,20102011,R,2010-11-25,2010-11-25T01:00:00Z,19,18,2,1,away win SO,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
320,20102011,R,2010-11-26,2010-11-26T02:00:00Z,21,22,2,3,home win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton
321,20102011,R,2010-11-26,2010-11-26T22:00:00Z,14,15,0,6,home win REG,right,Verizon Center,/api/v1/venues/null,America/New_York
322,20102011,R,2010-11-26,2010-11-26T17:00:00Z,12,6,3,0,away win REG,left,TD Garden,/api/v1/venues/null,America/New_York
323,20102011,R,2010-11-26,2010-11-26T21:00:00Z,16,24,4,1,away win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
324,20102011,R,2010-11-26,2010-11-26T18:00:00Z,9,5,1,2,home win REG,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York
325,20102011,R,2010-11-26,2010-11-26T18:00:00Z,20,4,3,2,away win SO,right,Wells Fargo Center,/api/v1/venues/null,America/New_York
326,20102011,R,2010-11-26,2010-11-26T19:00:00Z,18,30,2,5,home win REG,right,Xcel Energy Center,/api/v1/venues/null,America/Chicago
327,20102011,R,2010-11-26,2010-11-26T18:00:00Z,1,2,0,2,home win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York
328,20102011,R,2010-11-27,2010-11-27T00:00:00Z,17,29,2,1,away win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York
329,20102011,R,2010-11-27,2010-11-27T01:30:00Z,19,25,2,3,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago
330,20102011,R,2010-11-27,2010-11-27T18:00:00Z,4,1,1,2,home win SO,left,Prudential Center,/api/v1/venues/null,America/New_York
331,20102011,R,2010-11-27,2010-11-27T00:30:00Z,8,11,0,3,home win REG,NA,Philips Arena,/api/v1/venues/null,America/New_York
332,20102011,R,2010-11-27,2010-11-27T18:00:00Z,20,5,1,4,home win REG,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York
333,20102011,R,2010-11-27,2010-11-27T00:30:00Z,3,13,3,0,away win REG,right,BankAtlantic Center,/api/v1/venues/null,America/New_York
334,20102011,R,2010-11-27,2010-11-27T03:00:00Z,28,23,1,6,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver
335,20102011,R,2010-11-27,2010-11-27T00:30:00Z,10,7,1,3,home win REG,left,HSBC Arena,/api/v1/venues/null,America/New_York
336,20102011,R,2010-11-28,2010-11-28T00:00:00Z,7,8,1,3,home win REG,right,Centre Bell,/api/v1/venues/null,America/Montreal
337,20102011,R,2010-11-28,2010-11-28T00:30:00Z,13,14,4,3,away win SO,left,St. Pete Times Forum,/api/v1/venues/null,America/New_York
338,20102011,R,2010-11-28,2010-11-28T00:00:00Z,10,9,0,3,home win REG,left,Scotiabank Place,/api/v1/venues/null,America/New_York
339,20102011,R,2010-11-28,2010-11-28T22:00:00Z,6,11,1,4,home win REG,NA,Philips Arena,/api/v1/venues/null,America/New_York
340,20102011,R,2010-11-28,2010-11-28T01:00:00Z,24,27,6,4,away win REG,NA,Jobing.com Arena,/api/v1/venues/null,America/Phoenix
341,20102011,R,2010-11-28,2010-11-28T02:00:00Z,30,21,4,7,home win REG,right,Pepsi Center,/api/v1/venues/null,America/Denver
342,20102011,R,2010-11-28,2010-11-28T22:00:00Z,12,15,2,3,home win SO,right,Verizon Center,/api/v1/venues/null,America/New_York
343,20102011,R,2010-11-28,2010-11-28T22:00:00Z,29,17,2,4,home win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit
344,20102011,R,2010-11-28,2010-11-28T01:00:00Z,25,19,2,1,away win REG,left,Scottrade Center,/api/v1/venues/null,America/Chicago
345,20102011,R,2010-11-28,2010-11-28T03:00:00Z,28,22,4,3,away win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton
346,20102011,R,2010-11-28,2010-11-28T01:00:00Z,3,18,2,1,away win SO,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago
347,20102011,R,2010-11-28,2010-11-28T03:30:00Z,16,26,2,1,away win REG,right,Staples Center,/api/v1/venues/null,America/Los_Angeles
348,20102011,R,2010-11-30,2010-11-30T03:00:00Z,26,24,0,2,home win REG,left,Honda Center,/api/v1/venues/null,America/Los_Angeles
349,20102011,R,2010-11-30,2010-11-30T00:30:00Z,22,9,4,1,away win REG,left,Scotiabank Place,/api/v1/venues/null,America/New_York
